klocka_nn,170,6496
kläder_nn,170,3647
knä_nn,170,3217
kvar_ab,170,2224
kök_nn,170,5435
köpa_vb,170,4978
ljus_nn,170,4061
lova_vb,170,3773
lugn_jj,170,2496
låg_jj,170,1979
mat_nn,170,3543
med_ab,170,3989
medan_sn,170,13229
mun_nn,170,6136
mycket_pn,170,2221
några_pn,170,1907
panna_nn,170,3311
peka_vb,170,3818
plötsligt_ab,170,6871
påminna_vb,170,2412
riktig_jj,170,2552
rätt_jj,170,2693
sjunka_vb,170,2870
skratta_vb,170,6022
skriva_vb,170,8233
skull_nn,170,3019
slag_nn,170,3788
springa_vb,170,5097
stad_nn,170,4983
stoppa_vb,170,3004
sträcka_vb,170,4502
stund_nn,170,8770
svårt_ab,170,2754
tack_in,170,4991
tio_rg,170,4306
tom_jj,170,3604
tung_jj,170,2748
tyst_jj,170,4200
undan_pl,170,4469
ur_pl,170,2792
vacker_jj,170,4063
vanligt_ab,170,2183
varm_jj,170,3594
vilket_hp,170,4901
viska_vb,170,3765
vrida_vb,170,2959
äntligen_ab,170,2581
åt_pl,170,3516
öppen_jj,170,3392
alltså_ab,169,6716
andas_vb,169,3221
aning_nn,169,4296
arbeta_vb,169,4072
bröst_nn,169,3287
denna_dt,169,5513
enligt_pp,169,3206
fatta_vb,169,4416
fel_jj,169,2266
fort_ab,169,5455
föra_vb,169,2776
före_pp,169,4081
förra_jj,169,1832
försök_nn,169,1925
förälder_nn,169,4246
gott_ab,169,2273
hals_nn,169,3588
hamna_vb,169,2945
historia_nn,169,2993
hälsa_vb,169,2589
hörn_nn,169,2245
ifrån_pp,169,2381
inför_pp,169,2743
inom_pp,169,3625
kliva_vb,169,4867
kräva_vb,169,2388
luta_vb,169,4867
mening_nn,169,2437
minne_nn,169,3237
må_vb,169,3552
nå_vb,169,2530
någonstans_ab,169,3228
passa_vb,169,2511
plan_nn,169,2959
ren_jj,169,2348
roll_nn,169,2363
rycka_vb,169,4501
rörelse_nn,169,2482
samla_vb,169,1951
sekund_nn,169,5331
situation_nn,169,2439
skjuta_vb,169,4832
skrika_vb,169,5154
slita_vb,169,2529
somna_vb,169,2043
sticka_vb,169,3442
stämma_vb,169,2836
tacka_vb,169,2120
trappa_nn,169,4409
tvungen_pc,169,3942
uppe_ab,169,2704
växa_vb,169,2697
våga_vb,169,2806
älska_vb,169,5215
bygga_vb,168,1900
dum_jj,168,2226
emot_pp,168,1743
faktiskt_ab,168,7466
fullt_ab,168,1796
hoppa_vb,168,2736
ihåg_pl,168,2850
knacka_vb,168,1895
land_nn,168,3365
ljud_nn,168,4999
lugnt_ab,168,1818
långsamt_ab,168,3416
mage_nn,168,3474
mamma_nn,168,15569
mark_nn,168,3101
många_pn,168,2129
omöjlig_jj,168,2078
rad_nn,168,2489
rest_nn,168,2743
ropa_vb,168,4425
råka_vb,168,2111
sedan_ab,168,29692
sedan_pp,168,3594
sex_rg,168,3100
snäll_jj,168,3225
synas_vb,168,3064
tillräckligt_ab,168,2697
träffas_vb,168,2141
tända_vb,168,2328
vart_ha,168,2031
väcka_vb,168,1839
ända_ab,168,2285
ändra_vb,168,1617
önska_vb,168,2429
allt_ab,167,2561
betala_vb,167,2873
bjuda_vb,167,2225
båda_pn,167,2709
chans_nn,167,2381
detta_pn,167,4804
därifrån_ab,167,2345
då_ha,167,3913
exakt_ab,167,2344
flicka_nn,167,7352
fru_nn,167,3980
fungera_vb,167,2205
föreställa_vb,167,2402
hård_jj,167,2598
kind_nn,167,3677
lysa_vb,167,2109
möte_nn,167,3311
närhet_nn,167,2118
någonsin_ab,167,3385
ordning_nn,167,1832
pappa_nn,167,13685
peng_nn,167,6027
sju_rg,167,1870
sko_nn,167,2529
snabb_jj,167,2440
spår_nn,167,2781
stiga_vb,167,2960
svag_jj,167,2152
sänka_vb,167,1718
tidig_jj,167,1841
tillfälle_nn,167,2455
torka_vb,167,2244
tår_nn,167,2527
viss_jj,167,3139
åtta_rg,167,1885
anledning_nn,166,3040
arbete_nn,166,2995
avbryta_vb,166,2594
blå_jj,166,2774
dags_nn,166,2002
död_nn,166,3129
enkelt_ab,166,2659
få_jj,166,1814
förlåta_vb,166,3227
granne_nn,166,1959
grund_nn,166,2287
hundra_rg,166,1709
idé_nn,166,2272
inget_pn,166,5735
konstig_jj,166,2114
möjlighet_nn,166,1905
mörker_nn,166,3011
närma_vb,166,2356
ont_ab,166,1953
orolig_jj,166,2432
runt_ab,166,1692
rätt_nn,166,2216
sedan_sn,166,3505
skilja_vb,166,1444
skynda_vb,166,2709
sol_nn,166,2522
stirra_vb,166,5043
syn_nn,166,2354
tjugo_rg,166,2232
vila_vb,166,1610
allvar_nn,165,1832
allvarlig_jj,165,1713
avsluta_vb,165,2243
bok_nn,165,4654
eftermiddag_nn,165,2128
framåt_ab,165,2106
för_kn,165,5148
ganska_ab,165,4366
gråta_vb,165,3420
grön_jj,165,1886
hem_nn,165,1966
himmel_nn,165,2139
i_pl,165,1436
jobb_nn,165,6369
kontakt_nn,165,3047
kraft_nn,165,2047
krama_vb,165,2168
näsa_nn,165,2086
någonting_pn,165,5763
passera_vb,165,3068
rinna_vb,165,2034
slippa_vb,165,2056
slut_pl,165,1505
sucka_vb,165,3160
svänga_vb,165,2137
tidning_nn,165,2920
tredje_ro,165,1774
tydlig_jj,165,1916
undvika_vb,165,1407
visst_ab,165,2945
väldigt_ab,165,4925
blod_nn,164,3373
båda_jj,164,4141
dessutom_ab,164,5127
dotter_nn,164,4652
dölja_vb,164,1902
erkänna_vb,164,1851
ett_rg,164,1588
fel_pl,164,1659
form_nn,164,1853
gata_nn,164,3999
gömma_vb,164,1952
jobba_vb,164,5861
klä_vb,164,1534
lag_nn,164,2065
lugna_vb,164,1494
låsa_vb,164,2146
lösa_vb,164,1588
massa_nn,164,2494
meter_nn,164,3371
middag_nn,164,2775
nere_ab,164,2565
orka_vb,164,2926
reda_pl,164,2387
rädda_vb,164,1757
sagd_pc,164,2372
sanning_nn,164,2248
sist_ab,164,2801
sjuk_jj,164,2070
skillnad_nn,164,1483
slänga_vb,164,2376
son_nn,164,4541
stryka_vb,164,2271
telefon_nn,164,6389
tjock_jj,164,1871
trevlig_jj,164,2618
tydligen_ab,164,3241
tydligt_ab,164,1554
tystna_vb,164,1882
varken_kn,164,2305
vägra_vb,164,1797
ålder_nn,164,1594
absolut_ab,163,2305
böja_vb,163,2078
farlig_jj,163,1219
ficka_nn,163,1881
förrän_sn,163,2010
förut_ab,163,2516
glida_vb,163,2940
intresserad_pc,163,1496
jo_in,163,4297
lägenhet_nn,163,5671
längs_pp,163,3380
längta_vb,163,1275
låtsas_vb,163,2000
märke_nn,163,2034
nummer_nn,163,2679
ordna_vb,163,2012
pojke_nn,163,5262
rulla_vb,163,2004
skola_nn,163,3314
skratt_nn,163,1777
skrämma_vb,163,1315
soffa_nn,163,2838
sort_nn,163,3210
sällskap_nn,163,1616
upptäcka_vb,163,2800
vilka_hp,163,1604
äga_vb,163,1411
